,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9
0.01,38.657687270967614,38.168559725934514,37.73141428494289,38.56566703131281,38.510273817639835,38.7223048303246,38.81425246818558,38.72670849111554,38.03982427645679
0.02,38.424718575242615,38.79568757760336,38.438546941054526,38.42697389425355,38.84191134946659,38.75263820853577,38.810072072493696,38.7611713979813,38.84665698979845
0.03,38.83181677044124,38.83580208183194,38.84870728968385,38.73200021282874,38.81760641119098,38.80274118693436,38.65540965551498,38.83354558196961,38.771371725781066
0.04,38.753438707532794,38.83763131986651,38.621851411096344,38.50423201810144,38.798618687331846,38.819074600002494,38.82929544139563,38.83742034152804,38.79250370910724
0.05,38.72536440611061,38.83507455162858,38.84858588474814,38.84968570086136,38.84465361233674,38.762763710447075,38.801856053470665,38.82808387577615,38.811608038910904
0.060000000000000005,38.836724049130765,38.838487272128916,38.84967800572805,38.84641716333332,38.84658732716305,38.84683038073881,38.85020630998547,38.84329274101119,38.828488395537676
0.06999999999999999,38.76244776428814,38.83938216622511,38.844665217324184,38.80328659200357,38.83608454507195,38.84803778916737,38.83798142378349,38.53265534497247,38.789570660681626
0.08,38.795536034320726,38.848140785774945,38.8323270174839,38.838595563383784,38.84960195362273,38.72681927549802,38.79595096519233,38.80408727080049,38.84130813542773
0.09,38.75184056063815,38.722968401046536,38.83771041162545,38.84273772704713,38.84373500845073,38.844374325838956,38.838861316026275,38.69622363576246,38.81250880746655
