,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9
0.01,38.40690445406618,38.44055988229743,38.514690036347815,38.57695159066912,38.29886551898639,38.52348718428091,38.43392668075938,38.50164142641508,38.495172090527475
0.02,38.71400471526695,38.55140246979654,38.63248290029301,38.65547843291948,38.72074735662212,38.718883516226754,38.54818727598628,38.597694833868985,38.688281579687214
0.03,38.66737139751491,38.79373937221257,38.80772389019899,38.66288997007079,38.745069593250946,38.641259854504526,38.70588078847842,38.74606092393924,38.73752217638463
0.04,38.76198108647939,38.78315755171407,38.77185838613334,38.69842882928387,38.75182150832351,38.6903802580472,38.766354588791934,38.78655110550924,38.76796944532742
0.05,38.735788440960064,38.728448865970435,38.794524806076126,38.66910539814888,38.80808561524427,38.7848480611233,38.76238160250335,38.767310576877364,38.79380119265136
0.060000000000000005,38.81406865540239,38.823794199743205,38.79360630170744,38.777318907161046,38.806666521763646,38.82066624110861,38.77832319917767,38.78693797615609,38.808659191056186
0.06999999999999999,38.77278976267617,38.81252669750529,38.821562043437254,38.79275700600432,38.818258321430775,38.79692879431006,38.73872809761137,38.7872607370753,38.77786129744607
0.08,38.81588681565239,38.78050619182933,38.79474576281997,38.79743220973915,38.79528430289372,38.77946049804898,38.820454765258106,38.75402247415797,38.83037395056296
0.09,38.79167106537845,38.795156934538866,38.79189128863605,38.822180706807096,38.69969897502808,38.82708407401861,38.82635993584373,38.73772374741928,38.79244822402441
